0.1, 30.37109375, 49.90234375, 1859570312.5, 7.359375e-11, 0.0003513671875 
0.0, 0.29296875, 18.26171875, 6809570312.5, 3.359375e-11, 0.0008013671875 
1.0, 0.29296875, 24.90234375, 6809570312.5, 3.296875e-11, 0.0008013671875 
7.0, 0.29296875, 24.90234375, 6809570312.5, 3.359375e-11, 0.00046738281249999997 
0.0, 5.37109375, 24.90234375, 6809570312.5, 3.359375e-11, 0.0008013671875 
1.5, 5.37109375, 18.26171875, 3638476562.5, 3.296875e-11, 0.00046738281249999997 
1.0, 0.29296875, 24.90234375, 6809570312.5, 3.359375e-11, 0.0008013671875 
0.2, 25.29296875, 49.90234375, 1859570312.5, 7.359375e-11, 0.0003513671875 
3.2, 0.29296875, 24.90234375, 3638476562.5, 3.359375e-11, 0.0008013671875 
0.0, 25.29296875, 43.26171875, 1859570312.5, 7.359375e-11, 0.0003513671875 
0.2, 25.29296875, 49.90234375, 1859570312.5, 7.296875e-11, 0.0003513671875 
0.0, 25.29296875, 49.90234375, 8588476562.5, 7.359375e-11, 0.0003513671875 
5.4, 25.29296875, 49.90234375, 1859570312.5, 7.359375e-11, 0.0009173828125 
6.6, 30.37109375, 43.26171875, 8588476562.5, 7.296875e-11, 0.0009173828125 
0.0, 37.79296875, 5.76171875, 9284570312.5, 1.3593749999999998e-11, 0.00012636718750000001 
0.0, 42.87109375, 12.40234375, 9284570312.5, 1.3593749999999998e-11, 0.00012636718750000001 
0.0, 37.79296875, 12.40234375, 9284570312.5, 1.3593749999999998e-11, 0.00012636718750000001 
0.0, 37.79296875, 12.40234375, 6113476562.5, 1.3593749999999998e-11, 0.00012636718750000001 
0.0, 37.79296875, 12.40234375, 9284570312.5, 5.2968749999999995e-11, 0.00012636718750000001 
0.0, 37.79296875, 12.40234375, 9284570312.5, 1.3593749999999998e-11, 0.0006923828125000001 
4.8, 42.87109375, 5.76171875, 6113476562.5, 5.2968749999999995e-11, 0.0006923828125000001 
6.8, 17.87109375, 37.40234375, 4334570312.5, 5.359374999999999e-11, 0.0005763671875000001 
4.9, 12.79296875, 37.40234375, 1163476562.5, 5.359374999999999e-11, 0.0005763671875000001 
0.0, 12.79296875, 37.40234375, 4334570312.5, 1.2968749999999999e-11, 0.0005763671875000001 
7.0, 12.79296875, 37.40234375, 4334570312.5, 5.359374999999999e-11, 0.0005763671875000001 
6.7, 12.79296875, 30.76171875, 4334570312.5, 5.359374999999999e-11, 0.0005763671875000001 
0.0, 12.79296875, 37.40234375, 4334570312.5, 5.359374999999999e-11, 0.00024238281249999998 
2.8, 17.87109375, 30.76171875, 1163476562.5, 1.2968749999999999e-11, 0.00024238281249999998 
3.6, 19.04296875, 6.15234375, 622070312.5, 6.359375e-11, 0.0006888671875 
3.6, 11.62109375, 6.15234375, 622070312.5, 6.359375e-11, 0.0006888671875 
0.0, 11.62109375, 12.01171875, 7350976562.5, 6.296874999999999e-11, 0.0008048828125 
3.7, 19.04296875, 12.01171875, 622070312.5, 6.359375e-11, 0.0006888671875 
0.6, 44.04296875, 31.15234375, 5572070312.5, 2.359375e-11, 0.00023886718749999998 
3.6, 19.04296875, 6.15234375, 622070312.5, 6.296874999999999e-11, 0.0006888671875 
3.7, 19.04296875, 6.15234375, 622070312.5, 6.359375e-11, 0.0008048828125 
0.0, 19.04296875, 6.15234375, 7350976562.5, 6.359375e-11, 0.0006888671875 
0.1, 36.62109375, 31.15234375, 5572070312.5, 2.359375e-11, 0.00023886718749999998 
1.4, 44.04296875, 37.01171875, 5572070312.5, 2.359375e-11, 0.00023886718749999998 
3.2, 44.04296875, 31.15234375, 2400976562.5, 2.359375e-11, 0.00023886718749999998 
3.6, 44.04296875, 31.15234375, 5572070312.5, 2.359375e-11, 0.0003548828125 
0.0, 49.12109375, 18.65234375, 3097070312.5, 8.359375e-11, 0.0004638671875 
0.9, 44.04296875, 31.15234375, 5572070312.5, 2.2968749999999998e-11, 0.00023886718749999998 
3.0, 36.62109375, 37.01171875, 2400976562.5, 2.2968749999999998e-11, 0.0003548828125 
0.0, 31.54296875, 18.65234375, 3097070312.5, 8.359375e-11, 0.0004638671875 
0.0, 31.54296875, 24.51171875, 3097070312.5, 8.359375e-11, 0.0004638671875 
0.0, 31.54296875, 18.65234375, 4875976562.5, 8.359375e-11, 0.0004638671875 
4.6, 31.54296875, 18.65234375, 3097070312.5, 4.296875e-11, 0.0004638671875 
0.0, 31.54296875, 18.65234375, 3097070312.5, 8.359375e-11, 0.0001298828125 
0.0, 49.12109375, 24.51171875, 4875976562.5, 4.296875e-11, 0.0001298828125 
4.3, 6.54296875, 43.65234375, 8047070312.5, 4.3593749999999995e-11, 0.0009138671875000001 
4.0, 6.54296875, 43.65234375, 9825976562.5, 4.3593749999999995e-11, 0.0009138671875000001 
5.4, 6.54296875, 49.51171875, 8047070312.5, 4.3593749999999995e-11, 0.0009138671875000001 
4.3, 24.12109375, 43.65234375, 8047070312.5, 4.3593749999999995e-11, 0.0009138671875000001 
9.5, 6.54296875, 43.65234375, 8047070312.5, 8.296875e-11, 0.0009138671875000001 
8.4, 6.54296875, 43.65234375, 8047070312.5, 4.3593749999999995e-11, 0.0005798828125 
6.4, 24.12109375, 49.51171875, 9825976562.5, 8.296875e-11, 0.0005798828125 
0.0, 9.66796875, 9.27734375, 3715820312.5, 2.859375e-11, 0.0004076171875 
0.0, 14.74609375, 9.27734375, 3715820312.5, 2.859375e-11, 0.0004076171875 
0.0, 9.66796875, 8.88671875, 3715820312.5, 2.859375e-11, 0.0004076171875 
0.0, 9.66796875, 9.27734375, 3715820312.5, 6.796875e-11, 0.0004076171875 
0.0, 9.66796875, 9.27734375, 6732226562.5, 2.859375e-11, 0.0004076171875 
0.0, 9.66796875, 9.27734375, 3715820312.5, 2.859375e-11, 0.0002986328125 
0.0, 14.74609375, 8.88671875, 6732226562.5, 6.796875e-11, 0.0002986328125 
6.2, 34.66796875, 34.27734375, 8665820312.5, 6.859375e-11, 0.0008576171875 
6.2, 39.74609375, 34.27734375, 8665820312.5, 6.859375e-11, 0.0008576171875 
6.2, 34.66796875, 33.88671875, 8665820312.5, 6.859375e-11, 0.0008576171875 
4.8, 34.66796875, 34.27734375, 1782226562.5, 6.859375e-11, 0.0008576171875 
2.7, 39.74609375, 33.88671875, 1782226562.5, 2.7968749999999997e-11, 0.0007486328125000001 
0.0, 34.66796875, 34.27734375, 8665820312.5, 2.7968749999999997e-11, 0.0008576171875 
3.8, 47.16796875, 21.77734375, 1240820312.5, 4.859375e-11, 0.0006326171875 
3.9, 27.24609375, 21.77734375, 1240820312.5, 4.859375e-11, 0.0006326171875 
6.6, 34.66796875, 34.27734375, 8665820312.5, 6.859375e-11, 0.0007486328125000001 
3.8, 47.16796875, 21.38671875, 1240820312.5, 4.859375e-11, 0.0006326171875 
4.0, 47.16796875, 21.77734375, 4257226562.5, 4.859375e-11, 0.0006326171875 
3.8, 47.16796875, 21.77734375, 1240820312.5, 4.796874999999999e-11, 0.0006326171875 
4.2, 27.24609375, 21.38671875, 4257226562.5, 4.796874999999999e-11, 0.0009736328125 
3.4, 47.16796875, 21.77734375, 1240820312.5, 4.859375e-11, 0.0009736328125 
0.0, 22.16796875, 46.77734375, 6190820312.5, 8.859375e-11, 0.0001826171875 
0.0, 22.16796875, 46.77734375, 9207226562.5, 8.859375e-11, 0.0001826171875 
0.0, 2.24609375, 46.77734375, 6190820312.5, 8.859375e-11, 0.0001826171875 
0.0, 22.16796875, 46.38671875, 6190820312.5, 8.859375e-11, 0.0001826171875 
0.0, 22.16796875, 46.77734375, 6190820312.5, 8.796875e-11, 0.0001826171875 
0.9, 22.16796875, 46.77734375, 6190820312.5, 8.859375e-11, 0.0005236328125 
0.1, 2.24609375, 46.38671875, 9207226562.5, 8.796875e-11, 0.0005236328125 
0.0, 15.91796875, 15.52734375, 9903320312.5, 7.859375e-11, 0.0002951171875 
0.0, 20.99609375, 15.52734375, 9903320312.5, 7.859375e-11, 0.0002951171875 
0.0, 15.91796875, 15.13671875, 9903320312.5, 7.859375e-11, 0.0002951171875 
0.0, 15.91796875, 15.52734375, 3019726562.5, 7.859375e-11, 0.0002951171875 
0.0, 15.91796875, 15.52734375, 9903320312.5, 3.7968749999999995e-11, 0.0002951171875 
0.0, 15.91796875, 15.52734375, 9903320312.5, 7.859375e-11, 0.0006361328125 
3.9, 20.99609375, 15.13671875, 3019726562.5, 3.7968749999999995e-11, 0.0006361328125 
3.9, 40.91796875, 40.52734375, 4953320312.5, 3.859375e-11, 0.0007451171875 
3.9, 45.99609375, 40.52734375, 4953320312.5, 3.859375e-11, 0.0007451171875 
3.9, 40.91796875, 40.13671875, 4953320312.5, 3.859375e-11, 0.0007451171875 
4.3, 40.91796875, 40.52734375, 7969726562.5, 3.859375e-11, 0.0007451171875 
6.8, 40.91796875, 40.52734375, 4953320312.5, 7.796875e-11, 0.0007451171875 
0.0, 40.91796875, 40.52734375, 4953320312.5, 3.859375e-11, 0.0001861328125 
0.0, 45.99609375, 40.13671875, 7969726562.5, 7.796875e-11, 0.0001861328125 
3.3, 28.41796875, 3.02734375, 7428320312.5, 5.859375e-11, 0.0009701171875000001 
4.5, 33.49609375, 3.02734375, 7428320312.5, 5.859375e-11, 0.0009701171875000001 
3.3, 28.41796875, 2.63671875, 7428320312.5, 5.859375e-11, 0.0009701171875000001 
4.4, 28.41796875, 3.02734375, 5494726562.5, 5.859375e-11, 0.0009701171875000001 
3.4, 28.41796875, 3.02734375, 7428320312.5, 5.796875e-11, 0.0009701171875000001 
0.0, 28.41796875, 3.02734375, 7428320312.5, 5.859375e-11, 0.0004111328125 
0.0, 33.49609375, 2.63671875, 5494726562.5, 5.796875e-11, 0.0004111328125 
0.5, 3.41796875, 28.02734375, 2478320312.5, 1.8593749999999997e-11, 0.0005201171875 
0.6, 8.49609375, 28.02734375, 2478320312.5, 1.8593749999999997e-11, 0.0005201171875 
0.4, 3.41796875, 27.63671875, 2478320312.5, 1.8593749999999997e-11, 0.0005201171875 
2.9, 3.41796875, 28.02734375, 544726562.5, 1.8593749999999997e-11, 0.0005201171875 
0.1, 3.41796875, 28.02734375, 2478320312.5, 1.796875e-11, 0.0005201171875 
0.0, 3.41796875, 28.02734375, 2478320312.5, 1.8593749999999997e-11, 0.0008611328125 
