0.0, 10.234375, 5030664062.5, 6.2607421875e-11, 0.00033017578125
0.0, 41.171875, 5030664062.5, 6.2607421875e-11, 0.00033017578125
0.0, 10.234375, 1163476562.5, 6.2607421875e-11, 0.00033017578125
0.0, 10.234375, 5030664062.5, 3.6044921875000004e-11, 0.00033017578125
0.0, 10.234375, 5030664062.5, 6.2607421875e-11, 0.00038955078125000003
3.0, 41.171875, 1163476562.5, 3.6044921875000004e-11, 0.00038955078125000003
0.0, 30.234375, 9980664062.5, 2.0107421875e-11, 0.00080517578125
0.0, 21.171875, 9980664062.5, 2.0107421875e-11, 0.00080517578125
0.0, 30.234375, 6113476562.5, 2.0107421875e-11, 0.00080517578125
0.0, 30.234375, 9980664062.5, 7.8544921875e-11, 0.00080517578125
0.0, 30.234375, 9980664062.5, 2.0107421875e-11, 0.00086455078125
0.0, 21.171875, 6113476562.5, 7.8544921875e-11, 0.00086455078125
0.0, 40.234375, 2555664062.5, 8.3857421875e-11, 9.267578125000001e-05
0.0, 11.171875, 2555664062.5, 8.3857421875e-11, 9.267578125000001e-05
0.0, 40.234375, 8588476562.5, 8.3857421875e-11, 9.267578125000001e-05
0.0, 40.234375, 2555664062.5, 1.4794921875e-11, 9.267578125000001e-05
0.0, 40.234375, 2555664062.5, 8.3857421875e-11, 0.00062705078125
0.0, 11.171875, 8588476562.5, 1.4794921875e-11, 0.00062705078125
0.0, 20.234375, 7505664062.5, 4.1357421875000005e-11, 0.00056767578125
0.0, 31.171875, 7505664062.5, 4.1357421875000005e-11, 0.00056767578125
0.3999999999999999, 20.234375, 3638476562.5, 4.1357421875000005e-11, 0.00056767578125
0.0, 20.234375, 7505664062.5, 5.7294921875e-11, 0.00056767578125
0.0, 20.234375, 7505664062.5, 4.1357421875000005e-11, 0.00015205078125
0.0, 31.171875, 3638476562.5, 5.7294921875e-11, 0.00015205078125
0.0, 25.234375, 1318164062.5, 9.482421874999999e-12, 0.00068642578125
0.0, 36.171875, 1318164062.5, 9.482421874999999e-12, 0.00068642578125
0.0, 25.234375, 2400976562.5, 9.482421874999999e-12, 0.00068642578125
2.1, 25.234375, 1318164062.5, 2.5419921875e-11, 0.00068642578125
0.0, 25.234375, 1318164062.5, 9.482421874999999e-12, 0.00074580078125
2.1, 36.171875, 2400976562.5, 2.5419921875e-11, 0.00074580078125
0.0, 45.234375, 6268164062.5, 5.198242187500001e-11, 0.00021142578125
0.0, 16.171875, 6268164062.5, 5.198242187500001e-11, 0.00021142578125
0.0, 45.234375, 7350976562.5, 5.198242187500001e-11, 0.00021142578125
0.0, 45.234375, 6268164062.5, 6.7919921875e-11, 0.00021142578125
0.0, 45.234375, 6268164062.5, 5.198242187500001e-11, 0.00027080078125
0.0, 16.171875, 7350976562.5, 6.7919921875e-11, 0.00027080078125
1.0, 35.234375, 3793164062.5, 3.0732421875e-11, 0.00092392578125
0.5, 26.171875, 3793164062.5, 3.0732421875e-11, 0.00092392578125
0.0, 35.234375, 9825976562.5, 3.0732421875e-11, 0.00092392578125
3.0999999999999996, 35.234375, 3793164062.5, 4.6669921875000006e-11, 0.00092392578125
3.2, 35.234375, 3793164062.5, 3.0732421875e-11, 0.00050830078125
0.0, 26.171875, 9825976562.5, 4.6669921875000006e-11, 0.00050830078125
0.0, 15.234375, 8743164062.5, 7.3232421875e-11, 0.00044892578125
0.0, 46.171875, 8743164062.5, 7.3232421875e-11, 0.00044892578125
0.0, 15.234375, 4875976562.5, 7.3232421875e-11, 0.00044892578125
0.0, 15.234375, 8743164062.5, 8.9169921875e-11, 0.00044892578125
0.0, 15.234375, 8743164062.5, 7.3232421875e-11, 0.00098330078125
4.7, 46.171875, 4875976562.5, 8.9169921875e-11, 0.00098330078125
0.0, 17.734375, 1936914062.5, 3.6044921875000004e-11, 0.00027080078125
0.0, 23.671875, 1936914062.5, 3.6044921875000004e-11, 0.00027080078125
0.0, 17.734375, 3019726562.5, 3.6044921875000004e-11, 0.00027080078125
0.0, 17.734375, 1936914062.5, 2.0107421875e-11, 0.00027080078125
2.8, 17.734375, 1936914062.5, 3.6044921875000004e-11, 0.00068642578125
0.0, 23.671875, 3019726562.5, 2.0107421875e-11, 0.00068642578125
0.0, 37.734375, 6886914062.5, 7.8544921875e-11, 0.00074580078125
0.0, 43.671875, 6886914062.5, 7.8544921875e-11, 0.00074580078125
0.0, 37.734375, 7969726562.5, 7.8544921875e-11, 0.00074580078125
1.2999999999999998, 37.734375, 6886914062.5, 6.2607421875e-11, 0.00074580078125
0.0, 37.734375, 6886914062.5, 7.8544921875e-11, 0.00021142578125
0.0, 43.671875, 7969726562.5, 6.2607421875e-11, 0.00021142578125
0.0, 47.734375, 4411914062.5, 1.4794921875e-11, 0.00050830078125
0.0, 33.671875, 4411914062.5, 1.4794921875e-11, 0.00050830078125
0.0, 47.734375, 5494726562.5, 1.4794921875e-11, 0.00050830078125
3.4000000000000004, 47.734375, 4411914062.5, 4.1357421875000005e-11, 0.00050830078125
0.0, 47.734375, 4411914062.5, 1.4794921875e-11, 0.00044892578125
0.0, 33.671875, 5494726562.5, 4.1357421875000005e-11, 0.00044892578125
1.0, 27.734375, 9361914062.5, 5.7294921875e-11, 0.00098330078125
0.0, 13.671875, 9361914062.5, 5.7294921875e-11, 0.00098330078125
3.0999999999999996, 27.734375, 544726562.5, 5.7294921875e-11, 0.00098330078125
0.0, 27.734375, 9361914062.5, 8.3857421875e-11, 0.00098330078125
1.2999999999999998, 27.734375, 9361914062.5, 5.7294921875e-11, 0.00092392578125
3.2, 13.671875, 544726562.5, 8.3857421875e-11, 0.00092392578125
